"class","category","indicator_name","series_name","sub_series_name","parameter","value","units","date_last_updated"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2020-11-01","0.504903378999821","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2020-12-01","0.685367232626088","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2021-01-01","0.0467647740832744","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2021-02-01","-3.86820582731189","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2021-03-01","7.3737723219897","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2021-04-01","109.248724062753","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2021-05-01","19.2819023894773","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2021-06-01","2.10331906639305","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2021-07-01","1.59231138346292","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2021-08-01","-14.8600576391633","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2021-09-01","-19.2182267230083","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2021-10-01","-11.3231820169658","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2021-11-01","-3.26012305532549","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2021-12-01","-0.89315599581542","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2022-01-01","-0.223746618458109","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2022-02-01","-4.17928677592866","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2022-03-01","-4.41389778517907","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2022-04-01","-3.9442836442335","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2022-05-01","-3.4750187047313","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2022-06-01","-5.12979626018651","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2022-07-01","-7.87255314705313","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2022-08-01","19.4348237733073","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2022-09-01","20.2116609670228","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2022-10-01","9.82323498063362","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2022-11-01","0.445571712107995","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2022-12-01","-3.65914164660218","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2023-01-01","-1.14248482951051","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2023-02-01","5.56092657565816","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2023-03-01","6.52670300682126","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2023-04-01","0.637716903757246","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2023-05-01","-4.38608115080659","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Card transaction spend","NZAC component - Card transaction spend","2023-06-01","-2.31011694415949","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Electricity grid demand","NZAC component - Electricity grid demand","2003-10-01","-0.33435766695179","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Electricity grid demand","NZAC component - Electricity grid demand","2003-11-01","-0.765449683484554","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Electricity grid demand","NZAC component - Electricity grid demand","2003-12-01","2.05641184696439","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Electricity grid demand","NZAC component - Electricity grid demand","2004-01-01","0.52826447523","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Electricity grid demand","NZAC component - Electricity grid demand","2004-02-01","3.57570579231687","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Electricity grid demand","NZAC component - Electricity grid demand","2004-03-01","4.66762133065595","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Electricity grid demand","NZAC component - Electricity grid demand","2004-04-01","9.46772952223722","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Electricity grid demand","NZAC component - Electricity grid demand","2004-05-01","10.0164295427662","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Electricity grid demand","NZAC component - Electricity grid demand","2004-06-01","10.2949814239417","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Electricity grid demand","NZAC component - Electricity grid demand","2004-07-01","3.7806313475611","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Electricity grid demand","NZAC component - Electricity grid demand","2004-08-01","8.31736553842153","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Electricity grid demand","NZAC component - Electricity grid demand","2004-09-01","5.88194608070844","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Electricity grid demand","NZAC component - Electricity grid demand","2004-10-01","2.53775809430603","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Electricity grid demand","NZAC component - Electricity grid demand","2004-11-01","1.72124270639453","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Electricity grid demand","NZAC component - Electricity grid demand","2004-12-01","1.18575227481947","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Electricity grid demand","NZAC component - Electricity grid demand","2005-01-01","-0.502640458302583","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Electricity grid demand","NZAC component - Electricity grid demand","2005-02-01","0.118727358070148","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Electricity grid demand","NZAC component - Electricity grid demand","2005-03-01","-0.720444053173863","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Electricity grid demand","NZAC component - Electricity grid demand","2005-04-01","-0.613540850385952","Annual % change","27-07-23"
"Economic","Activity","New Zealand Activity Index (NZAC)","NZAC component - Electricity grid demand","NZAC component - Electricity grid demand","2005-05-01","1.93522416608307","Annual % change","27-07-23"
